SAMPLE_ID,SAMP_DATE,LABNO,WUWN,GROUP_ID,YEAR,YEAR_COMBINED,COUNTY,TOWNSHIP,TOWN,RANGE,RANGE_DIR,SECTION,QS,QQS,pH_Qual,pH,pH_Rel,Cond_Qual,Conductivity,Cond_Rel,Alk_Qual,Alkalinity,Alk_Rel,Total.Hardness,Thard_Rel,Nitrate,NO3_Rel,Cl_Qual,Chloride,Cl_Rel,SI_Qual,SI,SI_Rel,As_Qual,Arsenic,As_Rel,Ca_Qual,Calcium,Ca_Rel,Cu_Qual,Copper,Cu_Rel,Fe_Qual,Iron,Fe_Rel,K_Qual,Potassium,K_Rel,Mg_Qual,Magnesium,Mg_Rel,Mn_Qual,Manganese,Mn_Rel,Na_Qual,Sodium,Na_Rel,Pb_Qual,Lead,Pb_Rel,SO4_Qual,Sulfate,SO4_Rel,Zn_Qual,Zinc,Zn_Rel,P_Qual,P,P_Rel,PROJECT_ID,LONGITUDE,LATITUDE,ID,X1100,X1200,X2110,X2120,X2130,X2140,X3110,X3120,X3210,X3220,X4110,X4120,X4130,X4210,X4220,X4230,X4240,X4250,X4300,X5000,X6100,X6210,X6220,X6230,X6310,X6320,X6330,X6410,X6420,X6430,X6440,X6450,X7000,X8000,X65535,area.x,area2,CASH_PERC,CORN_PERC,DAIRY_PERC,URBAN_area,URBAN_PERC,HAY_PERC,PASTURE_PERC,AG_area,AG_PERC,POT_VEG_PERC,Excessively.drained,Somewhat.excessively.drained,Well.drained,Moderately.well.drained,Somewhat.poorly.drained,Poorly.drained,Very.poorly.drained,Water,area.ssurgo,area_ssurgo_nowater,perc_wd,perc_pd,perc_vpd,perc_sed,perc_spd,perc_mwd,perc_ed,weighted.rank,cnt,cnt_Thard,THard,HAY_PAST,AG_HAY_PAST,ROWCROP,DRAIN_CAT,AG_CAT,HAY_CAT,PASTURE_CAT,HAY_PAST_CAT,DAIRY_CAT,ROWCROP_CAT,AG_HAY_PAST_CAT,URBAN_CAT
138359,7/20/2023,2300444-GD,,612,2023,2022&2023,BARRON,CHETEK,33,10,W,19,SE,NW,NA,7.85,1,NA,134,1,NA,50,1,55,1,2.5,1,NA,2,1,NA,-1,1,<,0.005,1,,14.23,1,,0.055,1,<,0.007,1,,0.885,1,,4.715,1,,0.008,1,NA,5.284,1,<,0.004,1,,5.05,1,,0.006,1,<,0.005,1,40551,-91.65389,45.3289607,206,NA,279900,NA,12600,NA,NA,18900,54900,25200,NA,NA,144000,NA,NA,NA,1800,NA,NA,NA,231300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768600,768600,0,0.016393443,0,279900,0.364168618,0.024590164,0.071428571,12600,0.016393443,0,96023.34,421296.12,NA,NA,NA,NA,10808.91,244834.38,772962.75,528128.37,0,0,0.020466445,0.797715374,0,0,0.181818182,6.079485959,1,0,55,0.096018735,0.112412178,0.016393443,Somewhat Excessively Drained,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,30-100%
138360,7/2/2023,2300444-GE,,612,2023,2022&2023,BARRON,CHETEK,33,10,W,17,SW,NW,NA,7.64,1,NA,377,1,NA,37,1,126,1,23.9,1,NA,21.6,1,NA,-1,1,<,0.005,1,,34.53,1,,0.051,1,,0.01,1,,4.668,1,,9.563,1,,0.002,1,NA,18.13,1,<,0.004,1,,14.67,1,,0.052,1,<,0.005,1,40552,-91.6327572,45.3429902,207,NA,75600,90000,NA,NA,NA,NA,38700,88200,22500,NA,162900,NA,NA,NA,NA,NA,NA,NA,297000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,774900,774900,0.116144019,0,0,75600,0.097560976,0,0.049941928,90000,0.116144019,0,152581.59,142024.05,163893.24,9803.43,8043.84,5027.4,14579.46,275250.15,771203.16,495953.01,0.330461227,0.010136847,0.029396858,0.28636594,0.016218956,0.019766853,0.30765332,5.701469843,1,0,126,0.049941928,0.166085947,0.116144019,Somewhat Excessively Drained,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,5-30%
138361,7/17/2023,2300444-GF,,612,2023,2022&2023,BARRON,LAKELAND,36,13,W,25,SE,NW,NA,7.52,1,NA,40,1,NA,17,1,NA,5,0.05,1,NA,1.2,1,NA,-2.9,5,<,0.005,1,<,0.025,5,,0.002,1,,0.06,5,<,0.072,1,<,0.009,5,<,0.0015,1,NA,8.755,5,<,0.004,1,,1.86,1,,0.006,1,<,0.005,1,40553,-91.9196582,45.5747433,208,26100,91800,63900,NA,16200,NA,NA,36900,50400,5400,9900,49500,NA,22500,NA,34200,NA,46800,NA,217800,NA,NA,NA,63000,NA,NA,NA,24300,NA,NA,NA,16200,NA,NA,NA,774900,774900,0.082462253,0,0.020905923,117900,0.152148664,0,0.047619048,80100,0.103368177,0,36197.28,NA,754.11,374792.67,40219.2,42732.9,54798.66,223467.93,772962.75,549494.82,0.00137237,0.077767612,0.099725526,0,0.073193047,0.682067704,0.065873742,3.671088747,1,1,1,0.047619048,0.150987225,0.082462253,Moderately Well Drained,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,5-30%
138362,7/17/2023,2300444-GG,,612,2023,2022&2023,BARRON,LAKELAND,36,13,W,25,NW,SE,NA,8.16,1,NA,158,1,NA,83,1,79,1,0.05,1,NA,1.2,1,NA,-0.3,1,<,0.005,1,,22.81,1,<,0.001,1,,0.043,1,,1.021,1,,5.416,1,,0.366,1,NA,1.747,1,<,0.004,1,<,0.142,1,,0.126,1,,0.13,1,40554,-91.9196582,45.5747433,209,16200,87300,82800,NA,12600,NA,65700,54900,26100,8100,NA,55800,NA,NA,NA,NA,NA,NA,NA,357300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,766800,766800,0.107981221,0,0.016431925,103500,0.134976526,0.085680751,0.071596244,95400,0.124413146,0,11814.39,NA,NA,418531.05,NA,15584.94,NA,327032.37,772962.75,445930.38,0,0.034949267,0,0,0,0.938556933,0.026493799,4.009582864,1,0,79,0.157276995,0.281690141,0.107981221,Moderately Well Drained,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,25-50%,5-30%
138363,7/16/2023,2300444-GH,,612,2023,2022&2023,BARRON,CHETEK,33,10,W,32,SE,NW,NA,8.04,1,NA,285,1,NA,140,1,145,1,0.05,1,NA,8.1,1,NA,0,1,<,0.005,1,,33.39,1,,0.005,1,,2.244,1,,1.205,1,,14.98,1,,0.127,1,NA,4.741,1,<,0.004,1,,0.6,1,,0.005,1,,0.04,1,40555,-91.6333089,45.2999992,210,NA,18900,NA,NA,404100,3600,100800,20700,166500,NA,NA,4500,NA,NA,NA,8100,NA,NA,NA,NA,NA,NA,5400,36900,NA,NA,NA,NA,NA,NA,NA,2700,NA,NA,NA,772200,772200,0,0,0.523310023,18900,0.024475524,0.130536131,0.026806527,407700,0.527972028,0.004662005,93509.64,610577.73,NA,10808.91,NA,44995.23,6535.62,6786.99,773214.12,766427.13,0,0.058707773,0.008527386,0.796654641,0,0.014102985,0.122007215,5.816333224,1,0,145,0.157342658,0.685314686,0,Somewhat Excessively Drained,50-75%,0-25%,0-25%,0-25%,50-75%,0-25%,50-75%,0-2.5%
138364,7/20/2023,2300444-GI,,612,2023,2022&2023,BARRON,CHETEK,33,10,W,20,SE,NW,NA,7.69,1,NA,131,1,NA,41,1,56,1,2.1,1,NA,8.4,1,NA,-1.3,1,<,0.005,1,,13.32,1,,0.105,1,<,0.007,1,,1.001,1,,5.423,1,<,0.0015,1,NA,3.354,1,<,0.004,1,,1.26,1,,0.004,1,,0.045,1,40556,-91.6331222,45.3286025,211,17100,86400,NA,NA,40500,NA,NA,NA,NA,NA,NA,140400,NA,NA,NA,NA,NA,NA,NA,482400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,766800,766800,0,0,0.052816901,103500,0.134976526,0,0,40500,0.052816901,0,231511.77,57312.36,NA,NA,NA,NA,4776.03,478859.85,772460.01,293600.16,0,0,0.016267123,0.195205479,0,0,0.788527397,6.707191781,1,0,56,0,0.052816901,0,Excessively Drained,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,5-30%
138365,7/6/2023,2300444-GK,,612,2023,2022&2023,BARRON,CEDAR LAKE,36,10,W,27,NE,SE,NA,8.28,1,NA,409,1,NA,230,1,221,1,0.05,1,NA,1.2,1,NA,0.7,1,,0.008,1,,62.26,1,<,0.001,1,,2.156,1,,1.622,1,,15.92,1,,0.775,1,NA,4.97,1,<,0.004,1,,0.17,1,,0.002,1,,0.415,1,40557,-91.5913146,45.5734818,212,NA,9900,NA,NA,NA,NA,NA,NA,NA,NA,18000,8100,NA,126900,NA,132300,NA,56700,NA,221400,19800,102600,NA,8100,NA,32400,NA,38700,NA,NA,NA,NA,NA,NA,NA,774900,774900,0,0,0,9900,0.012775842,0,0,0,0,0,8043.84,167915.16,133477.47,57815.1,12568.5,7792.47,116887.05,267960.42,772460.01,504499.59,0.264573991,0.015445939,0.231689088,0.332835077,0.024912805,0.114598904,0.015944195,4.227204783,1,0,221,0,0,0,Moderately Well Drained,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-2.5%
138366,7/5/2023,2300444-GL,,612,2023,2022&2023,BARRON,BEAR LAKE,36,12,W,28,NW,NW,NA,7.99,1,NA,223,1,NA,78,1,101,1,3,1,NA,9.4,1,NA,-0.4,1,<,0.005,1,,24.93,1,,0.033,1,<,0.007,1,,0.966,1,,9.463,1,<,0.0015,1,NA,5.157,1,<,0.004,1,,9.08,1,,0.009,1,,0.095,1,40558,-91.8577816,45.574664,213,NA,17100,94500,NA,204300,NA,26100,143100,43200,8100,NA,NA,NA,36000,NA,164700,NA,28800,NA,NA,NA,NA,NA,NA,7200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,773100,773100,0.122235157,0,0.264260768,17100,0.022118743,0.033760186,0.185098952,298800,0.386495925,0,3016.44,NA,NA,753858.63,1759.59,3519.18,7289.73,3016.44,772460.01,769443.57,0,0.004573669,0.009474028,0,0.002286834,0.979745181,0.003920287,3.971904606,1,0,101,0.218859138,0.605355063,0.122235157,Moderately Well Drained,25-50%,0-25%,0-25%,0-25%,25-50%,0-25%,50-75%,0-2.5%
138367,7/16/2023,2300444-GM,,612,2023,2022&2023,BARRON,CHETEK,33,10,W,20,SE,NE,NA,7.66,1,NA,218,1,NA,38,1,89,1,10.7,1,NA,10.5,1,NA,-1.1,1,<,0.005,1,,24.46,1,,0.104,1,,0.013,1,,1.547,1,,6.732,1,,0.006,1,NA,4.417,1,<,0.004,1,,6.98,1,,0.007,1,,0.099,1,40559,-91.6331222,45.3286025,214,5400,104400,NA,NA,102600,NA,NA,18000,3600,NA,NA,203400,NA,NA,NA,61200,NA,NA,NA,274500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,773100,773100,0,0,0.132712456,109800,0.142025611,0,0.023282887,102600,0.132712456,0,371524.86,114373.35,NA,NA,NA,NA,14579.46,272485.08,772962.75,500477.67,0,0,0.02913109,0.228528378,0,0,0.742340532,6.596685083,1,0,89,0.023282887,0.155995343,0,Excessively Drained,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,5-30%
138368,7/4/2023,2300444-GN,,612,2023,2022&2023,BARRON,CHETEK,33,10,W,8,NE,NE,NA,7.41,1,NA,75,1,NA,21,1,28,1,1.8,1,NA,2.9,1,NA,-2,1,<,0.005,1,,7.613,1,,0.007,1,<,0.007,1,,1.033,1,,2.179,1,<,0.0015,1,NA,2.851,1,<,0.004,1,,2.82,1,,0.002,1,,0.908,1,40560,-91.6324855,45.3574478,215,NA,8100,2700,NA,NA,NA,NA,NA,37800,29700,NA,8100,NA,NA,NA,361800,30600,NA,NA,NA,NA,NA,4500,60300,27900,NA,NA,65700,78300,NA,33300,22500,NA,NA,NA,771300,771300,0.003500583,0,0,8100,0.01050175,0,0,2700,0.003500583,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,28,0,0.003500583,0.003500583,NA,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-2.5%
138369,7/11/2023,2300444-GO,,612,2023,2022&2023,BARRON,ALMENA,34,14,W,24,NE,NW,NA,7.79,1,NA,342,1,NA,68,1,147,1,9.7,1,NA,35.1,1,NA,-0.6,1,<,0.005,1,,34.01,1,,0.026,1,,0.088,1,,0.597,1,,15.02,1,,0.026,1,NA,6.669,1,<,0.004,1,,8.45,1,,0.069,1,,0.016,1,40561,-92.0433426,45.4167868,216,15300,72900,95400,5400,302400,6300,8100,65700,19800,5400,NA,NA,NA,NA,NA,60300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62100,8100,NA,39600,NA,NA,NA,766800,766800,0.124413146,0.007042254,0.394366197,88200,0.115023474,0.01056338,0.085680751,409500,0.534037559,0.008215962,NA,NA,397415.97,265949.46,29661.66,80438.4,NA,NA,773465.49,773465.49,0.513812155,0.1039974,0,0,0.038349041,0.343841404,0,4.267468313,1,0,147,0.096244131,0.63028169,0.1314554,Moderately Well Drained,50-75%,0-25%,0-25%,0-25%,25-50%,0-25%,50-75%,5-30%
138370,7/14/2023,2300444-GQ,,612,2023,2022&2023,BARRON,LAKELAND,36,13,W,25,NW,NW,NA,8.31,1,NA,204,1,NA,105,1,NA,5,0.3,1,NA,1.6,1,NA,-1.4,5,<,0.005,1,<,0.025,5,,0.008,1,<,0.007,5,<,0.072,1,<,0.009,5,<,0.0015,1,NA,49.95,5,<,0.004,1,,3.73,1,,0.007,1,,0.08,1,40562,-91.9196582,45.5747433,217,NA,11700,7200,NA,67500,NA,14400,77400,21600,NA,50400,215100,NA,5400,NA,17100,NA,NA,NA,235800,23400,NA,NA,NA,NA,NA,NA,NA,10800,NA,NA,11700,NA,NA,NA,769500,769500,0.009356725,0,0.087719298,11700,0.015204678,0.01871345,0.100584795,74700,0.097076023,0,12819.87,92504.16,NA,361218.69,NA,14328.09,47508.93,243577.53,771957.27,528379.74,0,0.027117031,0.089914367,0.175071361,0,0.683634634,0.024262607,4.098953378,1,1,1,0.119298245,0.216374268,0.009356725,Moderately Well Drained,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-2.5%
138371,7/14/2023,2300444-GR,,612,2023,2022&2023,BARRON,LAKELAND,36,13,W,24,SW,SW,NA,8.39,1,NA,365,1,NA,169,1,194,1,1.7,1,NA,7.8,1,NA,0.6,1,<,0.005,1,,50.82,1,,0.006,1,,0.029,1,,1.003,1,,16.19,1,,0.007,1,NA,3.975,1,<,0.004,1,,10.99,1,,0.039,1,,0.027,1,40563,-91.9190383,45.5890807,218,NA,11700,NA,NA,43200,NA,9900,51300,21600,NA,45000,226800,NA,10800,NA,18000,NA,NA,NA,283500,27900,900,NA,NA,NA,NA,NA,NA,10800,NA,NA,11700,NA,NA,NA,773100,773100,0,0,0.055878929,11700,0.015133877,0.012805588,0.066356228,43200,0.055878929,0,11060.28,105575.4,NA,301141.26,NA,15333.57,47006.19,291840.57,771957.27,480116.7,0,0.031937173,0.097905759,0.219895288,0,0.627225131,0.023036649,4.151308901,1,0,194,0.079161816,0.135040745,0,Moderately Well Drained,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-2.5%
138372,7/6/2023,2300444-GT,,612,2023,2022&2023,BARRON,OAK GROVE,36,11,W,24,SW,SE,NA,8.04,1,NA,204,1,NA,100,1,102,1,0.9,1,NA,1.9,1,NA,-0.2,1,<,0.005,1,,26.09,1,,0.008,1,,0.012,1,,1.139,1,,8.981,1,<,0.0015,1,NA,3.603,1,<,0.004,1,,3.66,1,,0.007,1,,0.076,1,40564,-91.6727272,45.5884155,219,NA,20700,NA,NA,477000,NA,5400,88200,97200,NA,NA,NA,NA,18000,NA,9000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56700,NA,NA,NA,NA,NA,NA,772200,772200,0,0,0.617715618,20700,0.026806527,0.006993007,0.114219114,477000,0.617715618,0,9049.32,406968.03,229249.44,89739.09,9803.43,9552.06,9300.69,8797.95,772460.01,763662.06,0.300197498,0.012508229,0.012179065,0.532916392,0.012837393,0.117511521,0.011849901,5.32718894,1,0,102,0.121212121,0.738927739,0,Well Drained,50-75%,0-25%,0-25%,0-25%,50-75%,0-25%,50-75%,2.5-5%
138373,7/6/2023,2300444-GU,,612,2023,2022&2023,BARRON,MAPLE PLAIN,36,14,W,21,SW,NE,NA,8.37,1,NA,383,1,NA,200,1,208,1,0.4,1,NA,3.3,1,NA,0.7,1,<,0.005,1,,55.29,1,,0.002,1,<,0.007,1,,1.258,1,,17.01,1,<,0.0015,1,NA,3.681,1,<,0.004,1,,7.17,1,,0.003,1,,0.123,1,40565,-92.103251,45.5892007,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31500,NA,347400,NA,NA,NA,315000,NA,NA,NA,65700,NA,NA,NA,NA,NA,NA,NA,18000,NA,NA,NA,777600,777600,0,0,0,0,0,0,0,0,0,0,1256.85,283545.36,46503.45,1508.22,1256.85,1508.22,128952.81,307928.25,772460.01,464531.76,0.100108225,0.003246753,0.277597403,0.61038961,0.002705628,0.003246753,0.002705628,4.487012987,1,0,208,0,0,0,Moderately Well Drained,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-2.5%
138374,7/10/2023,2300444-GV,,612,2023,2022&2023,BARRON,BEAR LAKE,36,12,W,24,SE,NE,NA,7.7,1,NA,227,1,NA,45,1,94,1,8.2,1,NA,14.1,1,NA,-1,1,<,0.005,1,,24.23,1,,0.048,1,,0.027,1,,1.223,1,,8.101,1,,0.01,1,NA,5.564,1,<,0.004,1,,9.74,1,,0.164,1,<,0.005,1,40566,-91.7964675,45.5885333,221,NA,18900,17100,NA,338400,206100,84600,57600,NA,NA,NA,NA,NA,3600,NA,15300,NA,3600,NA,NA,NA,NA,8100,NA,NA,NA,NA,NA,NA,24300,NA,NA,NA,NA,NA,777600,777600,0.021990741,0,0.435185185,18900,0.024305556,0.108796296,0.074074074,561600,0.722222222,0.265046296,NA,NA,474335.19,236287.8,36448.65,25639.74,NA,NA,772711.38,772711.38,0.613858165,0.033181522,0,0,0.047169811,0.305790501,0,4.500325309,1,0,94,0.18287037,0.905092592,0.021990741,Well Drained,50-75%,0-25%,0-25%,0-25%,25-50%,0-25%,75-100%,0-2.5%
138375,7/11/2023,2300444-GW,,612,2023,2022&2023,BARRON,OAK GROVE,36,11,W,24,SE,NE,NA,8.35,1,NA,339,1,NA,188,1,188,1,0.05,1,NA,1.4,1,NA,0.6,1,<,0.005,1,,50.07,1,<,0.001,1,,2.186,1,,1.002,1,,15.38,1,,0.12,1,NA,3.146,1,<,0.004,1,,1.16,1,,0.003,1,,0.159,1,40567,-91.6727272,45.5884155,222,NA,NA,15300,NA,67500,NA,6300,82800,126900,16200,NA,27900,NA,45000,NA,43200,NA,NA,NA,23400,NA,NA,83700,18900,900,12600,NA,185400,18000,NA,NA,NA,NA,NA,NA,774000,774000,0.019767442,0,0.087209302,0,0,0.008139535,0.106976744,82800,0.106976744,0,9803.43,331305.66,60328.8,80689.77,4776.03,5530.14,236539.17,43235.64,772208.64,728973,0.082758621,0.007586207,0.324482759,0.454482759,0.006551724,0.110689655,0.013448276,4.036896552,1,0,188,0.115116279,0.222093023,0.019767442,Moderately Well Drained,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-2.5%
138376,7/17/2023,2300444-GY,,612,2023,2022&2023,BARRON,CHETEK,33,10,W,9,SW,SE,NA,7.16,1,NA,155,1,NA,14,1,54,1,8,1,NA,8.6,1,NA,-2.1,1,<,0.005,1,,17.35,1,,0.062,1,<,0.007,1,,1.973,1,,2.681,1,<,0.0015,1,NA,4.024,1,,0.007,1,,7.32,1,,1.254,1,,0.877,1,40568,-91.6121931,45.3572714,223,NA,33300,114300,NA,9900,NA,33300,207900,38700,NA,NA,10800,NA,27000,NA,294300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,769500,769500,0.148538012,0,0.012865497,33300,0.043274854,0.043274854,0.270175439,124200,0.161403509,0,NA,NA,672163.38,41224.68,59826.06,NA,NA,NA,773214.12,773214.12,0.869310793,0,0,0,0.077373212,0.053315995,0,4.791937581,1,0,54,0.313450293,0.474853802,0.148538012,Well Drained,0-25%,0-25%,25-50%,25-50%,0-25%,0-25%,25-50%,2.5-5%
138377,7/7/2023,2300444-GZ,,612,2023,2022&2023,BARRON,SUMNER,34,10,W,4,SW,SE,NA,7.13,1,NA,100,1,NA,23,1,35,1,2.1,1,NA,6.7,1,NA,-2.3,1,<,0.005,1,,8.338,1,,0.814,1,,0.082,1,,1.136,1,,3.509,1,,0.014,1,NA,3.944,1,<,0.004,1,,4.92,1,,0.239,1,<,0.005,1,40569,-91.6124971,45.45866,224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31500,9900,90000,46800,587700,NA,2700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768600,768600,0,0,0,0,0,0,0,0,0,0,4776.03,NA,NA,578402.37,144286.38,6786.99,32678.1,6786.99,773716.86,766929.87,0,0.008849558,0.042608981,0,0.188135038,0.754178958,0.006227466,3.685021304,1,0,35,0,0,0,Moderately Well Drained,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-2.5%
138378,7/20/2023,2300444-HA,,612,2023,2022&2023,BARRON,CEDAR LAKE,36,10,W,21,SE,SE,NA,8.24,1,NA,221,1,NA,114,1,114,1,0.05,1,NA,2.5,1,NA,0,1,<,0.005,1,,27.38,1,<,0.001,1,,0.303,1,,0.974,1,,10.97,1,,0.01,1,NA,3.722,1,<,0.004,1,,0.51,1,,0.048,1,,0.064,1,40570,-91.6117932,45.5879348,225,NA,26100,254700,NA,271800,NA,NA,43200,15300,NA,NA,NA,NA,NA,NA,75600,NA,NA,NA,NA,NA,NA,54000,NA,NA,NA,NA,NA,15300,NA,NA,9000,NA,NA,NA,765000,765000,0.332941176,0,0.355294118,26100,0.034117647,0,0.056470588,526500,0.688235294,0,2262.33,NA,662359.95,7038.36,13825.35,23126.04,59071.95,3519.18,771203.16,767683.98,0.862802881,0.030124427,0.076948265,0,0.018009168,0.009168304,0.002946955,4.56254093,1,0,114,0.056470588,0.744705882,0.332941176,Well Drained,50-75%,0-25%,0-25%,0-25%,25-50%,25-50%,50-75%,2.5-5%
138379,7/6/2023,2300444-HB,,612,2023,2022&2023,BARRON,CHETEK,33,10,W,28,NW,SE,NA,7.77,1,NA,165,1,NA,46,1,71,1,4.8,1,NA,6.4,1,NA,-1,1,<,0.005,1,,16.61,1,,0.013,1,,0.016,1,,1.105,1,,7.216,1,,0.002,1,NA,4.105,1,<,0.004,1,,4.76,1,,0.007,1,<,0.005,1,40571,-91.6126287,45.3140816,226,NA,9000,NA,NA,98100,NA,5400,88200,NA,NA,NA,255600,NA,NA,NA,NA,NA,NA,NA,322200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,778500,778500,0,0,0.126011561,9000,0.011560694,0.006936416,0.113294798,98100,0.126011561,0,382082.4,48514.41,NA,NA,NA,NA,3770.55,337589.91,771957.27,434367.36,0,0,0.008680556,0.111689815,0,0,0.87962963,6.836226852,1,0,71,0.120231214,0.246242775,0,Excessively Drained,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-2.5%
138380,7/20/2023,2300444-HC,,612,2023,2022&2023,BARRON,CEDAR LAKE,36,10,W,28,SW,SE,NA,8.11,1,NA,271,1,NA,98,1,NA,5,3,1,NA,14.8,1,NA,-1.6,5,<,0.005,1,,0.025,5,,0.057,1,,0.007,5,,14.08,1,<,0.009,5,<,0.0015,1,NA,53.48,5,<,0.004,1,,4.31,1,,0.019,1,,0.03,1,40572,-91.6118292,45.5735058,227,NA,25200,296100,NA,26100,32400,9900,97200,115200,30600,NA,NA,NA,27000,NA,80100,NA,NA,NA,27000,NA,NA,NA,NA,NA,NA,NA,NA,4500,NA,NA,2700,NA,NA,NA,774000,774000,0.38255814,0,0.03372093,25200,0.03255814,0.012790698,0.125581395,354600,0.458139535,0.041860465,6284.25,20863.71,605550.33,39213.72,68121.27,4524.66,3016.44,25137,772711.38,747574.38,0.810020175,0.006052455,0.00403497,0.027908541,0.091123067,0.052454607,0.008406187,4.775722932,1,1,1,0.138372093,0.596511628,0.38255814,Well Drained,25-50%,0-25%,0-25%,0-25%,0-25%,25-50%,50-75%,2.5-5%
138381,7/5/2023,2300444-HD,,612,2023,2022&2023,BARRON,MAPLE PLAIN,36,14,W,21,SW,NW,NA,8.32,1,NA,373,1,NA,203,1,204,1,0.05,1,NA,1.2,1,NA,0.6,1,<,0.005,1,,52.43,1,<,0.001,1,,0.2,1,,1.092,1,,17.64,1,,0.317,1,NA,3.915,1,<,0.004,1,,5.05,1,,0.01,1,,0.014,1,40573,-92.103251,45.5892007,228,NA,NA,NA,NA,NA,NA,1800,NA,NA,NA,NA,15300,NA,20700,NA,288900,NA,NA,NA,344700,NA,NA,NA,65700,NA,14400,NA,NA,NA,NA,NA,23400,NA,NA,NA,774900,774900,0,0,0,0,0,0.00232288,0,0,0,0,1005.48,253632.33,28404.81,2262.33,2010.96,1759.59,133226.1,348901.56,771203.16,422301.6,0.067261905,0.004166667,0.31547619,0.600595238,0.004761905,0.005357143,0.002380952,4.316071429,1,0,204,0.00232288,0.00232288,0,Moderately Well Drained,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-25%,0-2.5%
138382,7/20/2023,2300444-HE,,612,2023,2022&2023,BARRON,CEDAR LAKE,36,10,W,33,NW,NE,NA,7.92,1,NA,294,1,NA,77,1,131,1,5.3,1,NA,28.2,1,NA,-0.4,1,<,0.005,1,,31.78,1,,0.139,1,<,0.007,1,,1.135,1,,12.48,1,<,0.0015,1,NA,4.526,1,<,0.004,1,,5.66,1,,0.018,1,,0.026,1,40574,-91.6116745,45.5591129,229,NA,25200,290700,NA,130500,142200,9900,73800,70200,30600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,773100,773100,0.376018626,0,0.168800931,25200,0.032596042,0.012805588,0.095459837,563400,0.728754366,0.183934808,2010.96,20863.71,661605.84,74405.52,8043.84,2010.96,3016.44,1005.48,772962.75,771957.27,0.857049821,0.002605015,0.003907522,0.027027027,0.010420059,0.096385542,0.002605015,4.891566265,1,0,131,0.108265425,0.837019791,0.376018626,Well Drained,50-75%,0-25%,0-25%,0-25%,0-25%,25-50%,75-100%,2.5-5%
