FIPS,CommunityName,StateAbbr,Region,Population,PopulationGroup,PopulationGroupOrder,RegionOrder,dollarsPerCapita,percentOfMuniBud,dollarsPerPublicTree,budgetNeeds,raPlan,raPrun,raRem,raAdmin,raOther,publicTreeAssetValue,publicTreeAssetInd,treeBoard,ordinance,ordinanceYear,writtenStratPlan,writtenStratPlanUpToDate,treeResourceInventoryExists,treeResourceInventory,canCovGoal,percentCanGoal,percentCurCan,yearsToGoal,percentCanProgress,greenSpaceAreaMeters,greenSpaceAreaFeet,currentPrunInsCyc,desiredPrunInsCyc,yearsOfPrunInsCyc,percentAttPrunInsCyc,activeManagement,strTrStockingLevel,prkTrStockingLevel,munTrStockingLevel,pubStrTrDensity,manPubTrPerCap,manPubTrPerEmp,plantedTrStab,tcAdvisoryBoard,tcOrdinance,tcBudgetValue,tcBudget,tcArborDay,tcScore,carsStaff,carsOrdinance,carsOrdMainHave,carsOrdPlantHave,carsOrdProthave,carsAdvocacy,carsManagement,carsScore,smaStaff,smaMasterPlan,smaStatus,smaAward,smaPreference,smaStandards,smaScore,cmManagement,cmFunding,cmStaffing,cmAssessment,cmProtection,cmSelection,cmStandards,cmSafety,cmRecycling,cmResourceManagement,cmInteraction,cmGreenCooperation,cmInvolvement,cmAction,cmAgencyCooperation,cmRegionalCooperation,cmAwareness,cmCommunityFramework,cmCanopyCover,cmAge,cmSpeciesMix,cmVegetationResource,cmScore,cmRelativeScore,cmResourceManagementRelative,cmCommunityFrameworkRelative,cmVegetationResourceRelative
4874408,Universal City,TX,South,18530,10-24.9k,3,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,93.84871447,1010.178262,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,-0.5,#N/A,#N/A,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,2,1,#N/A,#N/A,#N/A,1,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,1,1,4,#N/A,#N/A,#N/A,#N/A,0
4876000,Waco,TX,South,124805,100-249.9k,6,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,N,100,100,#N/A,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,#N/A,#N/A,100,#N/A,100,#N/A,#N/A,100,100,100,0,49.75,100,0,100,100,#N/A,#N/A,#N/A,1,1,3,1,1,2,#N/A,2,2,#N/A,2,3,2,2.5,2.5,2.5,3,17.5,1,1,1,4,#N/A,#N/A,#N/A,50,0
4879000,Wichita Falls,TX,South,104553,100-249.9k,6,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,100,#N/A,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,0.191290542,2000,#N/A,100,100,#N/A,#N/A,0,#N/A,100,#N/A,#N/A,100,100,100,0,49.75,100,0,0,0,#N/A,#N/A,#N/A,1,#N/A,4,3,1,2,#N/A,1,2,#N/A,2,2,2,2,2.5,2,3,15.5,1,2,2,6.666666667,#N/A,#N/A,#N/A,40.47619048,22.22222222
4879408,Willis,TX,South,5662,5-9.9k,2,4,0.264924055,0.0125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,#N/A,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,0.264924055,0,0,50,#N/A,#N/A,#N/A,100,#N/A,100,0,24.5,#N/A,0,0,0,#N/A,#N/A,#N/A,1,1,2,1,1,3,#N/A,1,2,#N/A,1,1,1,1,3,3,2,12,1,1,1,4,#N/A,#N/A,#N/A,23.80952381,0
4911980,Centerville,UT,West,15335,10-24.9k,3,5,2.646951418,0.468316174,#N/A,100,20,8,20,12,40,#N/A,N,100,100,#N/A,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18,100,100,2.646951418,100,100,100,0,#N/A,100,100,#N/A,100,0,24.75,0,0,100,100,0,0,42.85714286,1,2,2.5,1,1,3,#N/A,1,2,#N/A,3,3,2.5,3,3,3,3,20.5,1,1,1,4,#N/A,#N/A,#N/A,64.28571429,0
4913850,Clearfield,UT,West,30112,25-49.9k,4,5,#N/A,#N/A,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,N,100,100,#N/A,#N/A,#N/A,100,100,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4,3,1,75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,#N/A,#N/A,#N/A,#N/A,100,100,100,100,100,100,0,75,100,0,#N/A,100,#N/A,100,#N/A,1.5,#N/A,4,3,2,4,2,2,2,#N/A,2.5,4,3,2.5,2.5,2.5,2.5,19.5,1,2,2,6.666666667,#N/A,#N/A,#N/A,59.52380952,22.22222222
4940360,Kaysville,UT,West,27300,25-49.9k,4,5,3.223443223,0.661662145,44,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,0,#N/A,#N/A,100,100,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.073260073,500,#N/A,100,100,3.223443223,100,100,100,100,100,100,100,100,100,0,75,100,0,100,100,#N/A,#N/A,#N/A,1.5,#N/A,3,4,4,2,4,1,3,#N/A,2.5,1,2,2.5,2.5,3,2.5,16,1,2,2,6.666666667,#N/A,#N/A,#N/A,42.85714286,22.22222222
4943660,Layton,UT,West,67311,50-99.9k,5,5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,#N/A,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,0,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,0,24.5,#N/A,0,0,0,0,0,#N/A,1,#N/A,2.5,1,1,1,#N/A,2,3,#N/A,2,2.5,2.5,2,2.5,2.5,2.5,16.5,1,1,1,4,#N/A,#N/A,#N/A,45.23809524,0
4954990,North Logan,UT,West,8269,5-9.9k,2,5,1.451203289,#N/A,#N/A,100,70,10,10,0,10,#N/A,N,100,100,#N/A,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10,100,100,1.451203289,0,100,75,100,#N/A,#N/A,#N/A,#N/A,100,0,49.75,100,0,100,100,#N/A,#N/A,#N/A,1,3,4,1,1,2,#N/A,1,3,#N/A,4,3,2.5,2.5,4,2.5,2.5,21,1,1,1,4,#N/A,#N/A,#N/A,66.66666667,0
4958510,Parowan,UT,West,2790,2.5-4.9k,1,5,2.150537634,#N/A,2.86259542,20,11.2,28.8,42.3,11.4,6.3,#N/A,N,100,100,0,100,100,100,100,0,#N/A,#N/A,#N/A,#N/A,43.51462366,468.3870968,10,8,2,80,100,44.32506887,90.68901304,#N/A,98.1097561,0.75125448,1048,19,100,100,2.150537634,100,100,100,100,#N/A,#N/A,100,100,100,100,74.75,0,100,100,100,#N/A,0,#N/A,2.5,2,3,4,2,2,2,1,3,21.5,2,2,2.5,3,3,3,3,18.5,1,2,2,6.666666667,46.66666667,44.44444444,46.2962963,54.76190476,22.22222222
4962470,Provo,UT,West,112488,100-249.9k,6,5,8.889837138,0.512611312,14.49275362,100,10,10,10,24,46,#N/A,N,0,100,100,100,100,100,0,0,#N/A,#N/A,#N/A,#N/A,98.07037515,1055.619799,3,3,0,100,100,94.89051095,#N/A,99.29078014,43.33333333,0.613398763,6272.727273,-200,100,100,8.889837138,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,#N/A,#N/A,#N/A,3,4,4,4,4,4,4,2,4,33,3,2,2.5,3,3,4,3,20.5,4,4,4,16,69.5,82.5,88.88888889,64.28571429,100
4965330,St. George,UT,West,72897,50-99.9k,5,5,7.339122323,0.655733542,38.21428571,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,#N/A,100,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,#N/A,#N/A,#N/A,#N/A,0.192051799,1750,#N/A,100,100,7.339122323,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,#N/A,#N/A,#N/A,#N/A,3,4,3,4,3,#N/A,2,2,#N/A,2,#N/A,1,3,4,4,4,#N/A,1,2,2,6.666666667,#N/A,#N/A,#N/A,#N/A,22.22222222
4967000,Salt Lake City,UT,West,186440,100-249.9k,6,5,9.386397769,0.21875,19.18417908,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,#N/A,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,17.5,7,10.5,40,100,#N/A,#N/A,#N/A,107.3188235,0.489278052,13031.57143,#N/A,100,100,9.386397769,100,100,100,100,100,100,100,100,100,0,75,100,0,100,100,0,100,71.42857143,1,2,3,3,3,2,#N/A,3,3,#N/A,2,4,3,2,3,3,2.5,19.5,3,2,2,9.333333333,#N/A,#N/A,#N/A,59.52380952,44.44444444
4967440,Sandy,UT,West,87461,50-99.9k,5,5,2.933478922,0.236567914,#N/A,#N/A,15,0,22,34,29,#N/A,N,100,100,100,0,#N/A,100,100,100,35,24,10,68.57142857,34.47148672,371.047667,5,3,2,60,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,2.933478922,100,100,100,100,100,100,100,100,100,0,75,100,0,100,100,0,100,71.42857143,1,2,4,4,2,3,3,2,3,24,2,2.5,2,2.5,3,3,2.5,17.5,2,#N/A,4,#N/A,#N/A,#N/A,55.55555556,50,#N/A
4970850,South Jordan,UT,West,50418,50-99.9k,5,5,2.95186243,0.223082212,13.52972727,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,N,100,100,100,100,100,100,100,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,1,1,50,100,96.77419355,91.66666667,95.23809524,#N/A,0.218176048,3666.666667,196,100,100,2.95186243,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,#N/A,#N/A,#N/A,3,4,4,4,4,3,4,1,3,30,2.5,3,3,3,2.5,3,3,20,1,2,2,6.666666667,56.66666667,61.11111111,77.77777778,61.9047619,22.22222222
4972280,Springville,UT,West,29466,25-49.9k,4,5,10.18122582,0.75,20,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,N,100,100,100,100,100,100,100,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,95.23809524,98.36065574,96.77419355,#N/A,0.509061291,3750,-124,100,100,10.18122582,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,#N/A,100,#N/A,3.5,4,1,4,4,3,4,3,4,30.5,3,2,1,2.5,3,3,3,17.5,1,2,2,6.666666667,54.66666667,57.77777778,79.62962963,50,22.22222222
4976680,Tooele,UT,West,31605,25-49.9k,4,5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,100,#N/A,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,#N/A,#N/A,100,#N/A,100,#N/A,#N/A,100,#N/A,100,0,49.75,0,0,100,0,#N/A,#N/A,#N/A,1,#N/A,1,1,1,2,#N/A,1,3,#N/A,2.5,2.5,2,2,2.5,2,2.5,16,1,1,1,4,#N/A,#N/A,#N/A,42.85714286,0
4981960,Washington,UT,West,18761,10-24.9k,3,5,1.865572198,0.0828098,22.30720204,100,5,30,0,0,65,#N/A,N,100,#N/A,#N/A,100,100,100,100,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,92.30769231,91.60945843,79.42238267,0.975609756,0.083630937,156.9,-21,100,0,1.865572198,0,100,50,100,#N/A,#N/A,#N/A,#N/A,100,100,74.75,#N/A,100,100,100,#N/A,#N/A,#N/A,2.5,4,3,3,1,1,#N/A,3,3,#N/A,3,2.5,3,3,3,3,3,20.5,1,2,2,6.666666667,#N/A,#N/A,#N/A,64.28571429,22.22222222
4982950,West Jordan,UT,West,103712,100-249.9k,6,5,1.593229327,0.138904722,#N/A,150,20,40,10,25,5,#N/A,N,100,100,#N/A,100,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,33.20616573,357.4278772,#N/A,#N/A,#N/A,#N/A,0,79.20997921,81.02706805,98.40076763,#N/A,#N/A,#N/A,3,100,100,1.593229327,0,100,75,100,100,100,100,100,100,100,100,100,100,100,0,0,100,71.42857143,2.5,1,3,3,2,3.5,3,1,1,20,2.5,2.5,2.5,2.5,3,3,2.5,18.5,1,2,2,6.666666667,45.16666667,41.94444444,40.74074074,54.76190476,22.22222222
4983470,West Valley City,UT,West,129480,100-249.9k,6,5,#N/A,#N/A,#N/A,#N/A,5,15,5,10,65,#N/A,N,100,100,0,0,#N/A,100,100,0,#N/A,#N/A,#N/A,#N/A,8.93884739,96.21686747,#N/A,#N/A,#N/A,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47,100,100,#N/A,#N/A,100,#N/A,100,#N/A,100,#N/A,100,100,0,49.75,100,0,100,100,0,0,57.14285714,1,#N/A,4,3,1,2,3,#N/A,2,#N/A,3,3,2,3,2,2.5,3,18.5,1,#N/A,2,#N/A,#N/A,#N/A,#N/A,54.76190476,#N/A
5010675,Burlington,VT,Northeast,42417,25-49.9k,4,3,8.922531061,0.216975354,33.882453,100,#N/A,#N/A,#N/A,#N/A,#N/A,24864000,#N/A,100,100,#N/A,100,100,100,#N/A,100,50,43,16,86,#N/A,#N/A,4.5,#N/A,#N/A,#N/A,100,90.86021505,#N/A,#N/A,83.62886598,0.263337813,2792.5,53,100,100,8.922531061,100,100,100,100,100,100,100,100,100,100,100,100,100,100,#N/A,100,100,#N/A,3,4,4,4,2,3,4,2,3,29,3,2.5,3,3,3,3,4,21.5,4,2,2,10.66666667,61.16666667,68.61111111,74.07407407,69.04761905,55.55555556
5011500,Cambridge,VT,Northeast,3659,2.5-4.9k,1,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,N,100,0,#N/A,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,100,0,#N/A,#N/A,0,#N/A,100,#N/A,#N/A,#N/A,#N/A,100,0,49.75,#N/A,0,0,0,#N/A,#N/A,#N/A,1,#N/A,3,2,1,1,#N/A,2,2,#N/A,#N/A,3,3,1,#N/A,3,2.5,#N/A,1,2,2,6.666666667,#N/A,#N/A,#N/A,#N/A,22.22222222
5023875,Enosburg,VT,Northeast,2781,2.5-4.9k,1,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,100,100,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,100,#N/A,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,100,0,24.75,0,0,100,100,#N/A,#N/A,#N/A,1,#N/A,2,1,1,2,#N/A,1,2,#N/A,3,3,3,3,3,3,3,21,1,1,1,4,#N/A,#N/A,#N/A,66.66666667,0
5037075,Johnson,VT,Northeast,3446,2.5-4.9k,1,3,2.321532211,0.357081803,20.99737533,50,0,0,90,0,10,#N/A,N,100,0,#N/A,0,#N/A,100,#N/A,100,95,50,#N/A,52.63157895,672.9108474,7243.145676,2,#N/A,#N/A,#N/A,100,95.23809524,78.26086957,99.03846154,5.652173913,0.110562972,#N/A,3,100,0,2.321532211,100,100,75,#N/A,#N/A,#N/A,#N/A,#N/A,100,0,24.5,#N/A,0,0,100,#N/A,#N/A,#N/A,1,2,2.5,4,1,1,#N/A,2,2,#N/A,2,3,2,1,1,4,3,16,1,2,2,6.666666667,#N/A,#N/A,#N/A,42.85714286,22.22222222
5044350,Middlebury,VT,Northeast,8496,5-9.9k,2,3,0.588512241,#N/A,#N/A,100,20,0,60,0,20,#N/A,N,0,0,#N/A,0,#N/A,100,100,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,87.04081633,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0.588512241,0,0,0,100,#N/A,#N/A,#N/A,#N/A,0,0,24.75,#N/A,0,0,0,#N/A,#N/A,#N/A,1,1,3,2,1,1,#N/A,1,3,#N/A,2,2,2,2,2,2,2,14,1,2,2,6.666666667,#N/A,#N/A,#N/A,33.33333333,22.22222222
5101000,Alexandria,VA,South,139966,100-249.9k,6,4,9.367932212,0.291401902,#N/A,40,10,30,30,27.4,2.6,#N/A,#N/A,100,100,#N/A,100,#N/A,100,#N/A,100,40,34,#N/A,85,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,48.57142857,#N/A,#N/A,#N/A,100,100,9.367932212,100,100,100,100,#N/A,100,100,#N/A,100,0,49.75,100,100,100,100,100,100,100,2.5,1,4,1,3,3,#N/A,2,#N/A,#N/A,2.5,2.5,2.5,2.5,2,3,3,18,1,1,1,4,#N/A,#N/A,#N/A,52.38095238,0
5116000,Chesapeake,VA,South,222209,100-249.9k,6,4,1.125066941,0.051780221,#N/A,50,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,100,100,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,1.125066941,0,100,75,100,100,100,100,100,100,100,100,100,100,100,100,#N/A,#N/A,#N/A,#N/A,1,1,2,2,3.5,#N/A,1,2,#N/A,2,1,2,3,2.5,2.5,3,16,1,2,2,6.666666667,#N/A,#N/A,#N/A,42.85714286,22.22222222
5147672,Lynchburg,VA,South,75568,50-99.9k,5,4,4.3669278,0.187152168,33,100,6,30,28,14,22,#N/A,N,0,100,0,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,0.132331145,#N/A,25,100,100,4.3669278,100,100,100,100,100,100,100,100,100,0,75,100,0,100,100,#N/A,#N/A,#N/A,1,2,4,3,1,2,#N/A,2,3,#N/A,2.5,2,2.5,3,2.5,3,3,18.5,1,2,2,6.666666667,#N/A,#N/A,#N/A,54.76190476,22.22222222
5148952,Manassas,VA,South,37821,25-49.9k,4,4,9.941566854,0.165638767,77.5257732,15,20,15,10,20,35,#N/A,N,100,100,0,100,#N/A,100,0,0,#N/A,#N/A,#N/A,#N/A,42.15813543,453.7859919,4,2,2,50,100,86.20689655,#N/A,#N/A,12.01923077,0.128235636,1212.5,226,100,100,9.941566854,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,#N/A,#N/A,#N/A,4,2,4,3,4,3,#N/A,1,3,#N/A,2.5,3,2.5,2.5,3,2.5,2.5,18.5,1,2,2,6.666666667,#N/A,#N/A,#N/A,54.76190476,22.22222222
5168000,Roanoke,VA,South,97032,50-99.9k,5,4,9.054353203,0.337908462,43.9281,10,0,30,20,40,10,#N/A,N,0,100,100,100,100,100,#N/A,100,40,48,-1,120,#N/A,#N/A,#N/A,8.5,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,0.206117569,1818.181818,-650,0,100,9.054353203,100,100,75,100,100,100,100,100,100,0,75,100,100,100,100,#N/A,100,#N/A,3.5,1,4,1,2,3,3,2,4,23.5,2.5,2,2.5,3,3,4,3,20,1,1,1,4,47.5,45.83333333,53.7037037,61.9047619,0
5182000,Virginia Beach,VA,South,437994,250-499.9k,7,4,3.865635831,0.094062517,#N/A,30,#N/A,#N/A,#N/A,#N/A,#N/A,263400000,N,100,100,#N/A,100,100,100,#N/A,100,45,38,26,84.44444444,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,3.865635831,100,#N/A,#N/A,100,#N/A,100,100,#N/A,100,100,74.75,100,100,#N/A,#N/A,#N/A,100,#N/A,3.5,#N/A,4,4,2,3,4,#N/A,#N/A,#N/A,2.5,4,2,3,2,4,2.5,20,4,2,2,10.66666667,#N/A,#N/A,#N/A,61.9047619,55.55555556
5186720,Winchester,VA,South,26203,25-49.9k,4,4,5.66595428,0.127893026,#N/A,17,2,22,14,55,7,35000000,N,100,100,100,0,#N/A,100,#N/A,100,35,27,5,77.14285714,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,40.7239819,#N/A,#N/A,#N/A,100,100,5.66595428,100,100,100,100,#N/A,100,#N/A,#N/A,100,0,49.75,100,0,100,0,0,100,57.14285714,1,1,4,1,2,2,3,2,4,20,2,2,2,2,2,3,3,16,1,1,1,4,40,33.33333333,40.74074074,42.85714286,0
5186784,Windsor,VA,South,2626,2.5-4.9k,1,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,N,0,0,#N/A,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,16.95181264,182.4676314,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,0,#N/A,#N/A,0,#N/A,0,#N/A,#N/A,#N/A,#N/A,100,0,24.75,0,0,0,0,#N/A,#N/A,#N/A,1,#N/A,1,1,1,1,#N/A,1,3,#N/A,1,1,1,1,1,1,1,7,1,1,1,4,#N/A,#N/A,#N/A,0,0
5302585,Arlington,WA,West,17926,10-24.9k,3,5,2.845029566,0.121475105,#N/A,#N/A,10,40,40,0,10,#N/A,#N/A,100,100,#N/A,100,#N/A,100,#N/A,100,65,#N/A,#N/A,#N/A,73.36993752,789.7467366,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,2.845029566,100,100,100,100,100,100,100,100,100,0,75,#N/A,100,100,100,#N/A,#N/A,#N/A,#N/A,#N/A,3,1,3,2,#N/A,1,4,#N/A,2.5,3,3,4,2.5,3,3,21,1,1,1,4,#N/A,#N/A,#N/A,66.66666667,0
5303180,Auburn,WA,West,70180,50-99.9k,5,5,2.137361072,0.07044064,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,#N/A,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,2.137361072,100,100,100,100,100,100,100,100,100,0,75,100,0,100,100,0,0,57.14285714,1,2,4,1,4,3,#N/A,2,2,#N/A,2.5,2.5,2,2.5,3,3,2.5,18,1,1,1,4,#N/A,#N/A,#N/A,52.38095238,0
5305210,Bellevue,WA,West,122363,100-249.9k,6,5,46.99132908,0.660165454,22.11538462,5,#N/A,#N/A,#N/A,#N/A,#N/A,460000000,N,100,100,#N/A,100,100,100,100,100,40,37,#N/A,92.5,92.40478609,994.6359602,10,6,4,60,100,50,#N/A,90.90909091,84.60236887,2.124825315,5777.777778,1300,100,100,46.99132908,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,85.71428571,3.5,2,4,4,3,3,4,2,4,29.5,2,3,2.5,3,2.5,3,3,19,4,4,4,16,64.5,74.16666667,75.92592593,57.14285714,100
5305280,Bellingham,WA,West,80885,50-99.9k,5,5,3.868467577,0.12978169,83.08576739,#N/A,2,10,30,20,38,#N/A,#N/A,100,100,100,0,#N/A,100,#N/A,100,60,40,#N/A,66.66666667,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,0.046559931,1637.391304,#N/A,100,100,3.868467577,100,100,100,100,100,100,100,100,100,0,75,100,0,100,100,#N/A,#N/A,#N/A,1,1,4,2,3,4,2,2,2,21,3,3,3,3,3,3,4,22,1,2,2,6.666666667,49.66666667,49.44444444,44.44444444,71.42857143,22.22222222
5307695,Bremerton,WA,West,37729,25-49.9k,4,5,0.954173182,0.109090909,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,N,100,100,0,0,#N/A,100,100,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,0.954173182,0,100,75,#N/A,#N/A,#N/A,100,100,100,0,24.5,#N/A,0,100,0,#N/A,#N/A,#N/A,1,2,2.5,3,2,2,#N/A,2,2,#N/A,2,1,1,2,1,1,3,11,1,2,2,6.666666667,#N/A,#N/A,#N/A,19.04761905,22.22222222
5322080,Ephrata,WA,West,7664,5-9.9k,2,5,32.62004175,1.940710216,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2500,N,100,100,#N/A,#N/A,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,#N/A,#N/A,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-2,100,100,32.62004175,100,0,75,100,100,100,100,100,100,0,75,#N/A,0,0,0,#N/A,#N/A,#N/A,1.5,2,1,1,1,2,#N/A,2,2,#N/A,#N/A,3,3,2.5,3,#N/A,3,#N/A,1,1,1,4,#N/A,#N/A,#N/A,#N/A,0
5333805,Issaquah,WA,West,30434,25-49.9k,4,5,18.827627,0.484122604,#N/A,100,5,25,25,7,38,#N/A,N,0,100,#N/A,0,#N/A,100,#N/A,100,60,50,#N/A,83.33333333,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,66,100,100,18.827627,100,100,100,100,100,100,100,100,100,0,75,100,0,100,100,#N/A,0,#N/A,1,3,4,3,2,2,#N/A,2,2,#N/A,2,2,2.5,2,2.5,2,3,16,2,2,2,8,#N/A,#N/A,#N/A,42.85714286,33.33333333
